
---------- Begin Simulation Statistics ----------
simSeconds                                   2.119208                       # Number of seconds simulated (Second)
simTicks                                 2119208454000                       # Number of ticks simulated (Tick)
finalTick                                2119208454000                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                   7900.14                       # Real time elapsed on the host (Second)
hostTickRate                                268249423                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                    8758524                       # Number of bytes of host memory used (Byte)
simInsts                                   1550556682                       # Number of instructions simulated (Count)
simOps                                     2723485863                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                   196269                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                     344739                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.clk_domain.clock                          1000                       # Clock period in ticks (Tick)
system.clk_domain.voltage_domain.voltage            1                       # Voltage in Volts (Volt)
system.cpu.numCycles                       2119208455                       # Number of cpu cycles simulated (Cycle)
system.cpu.cpi                               1.366740                       # CPI: cycles per instruction (core level) ((Cycle/Count))
system.cpu.ipc                               0.731668                       # IPC: instructions per cycle (core level) ((Count/Cycle))
system.cpu.numWorkItemsStarted                      0                       # Number of work items this cpu started (Count)
system.cpu.numWorkItemsCompleted                    0                       # Number of work items this cpu completed (Count)
system.cpu.instsAdded                      4216010242                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu.nonSpecInstsAdded                   348632                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu.instsIssued                     3873346274                       # Number of instructions issued (Count)
system.cpu.squashedInstsIssued               13091464                       # Number of squashed instructions issued (Count)
system.cpu.squashedInstsExamined           1492872990                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu.squashedOperandsExamined        1999265355                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu.squashedNonSpecRemoved               36621                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu.numIssuedDist::samples          2116326857                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::mean               1.830221                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::stdev              2.391126                       # Number of insts issued each cycle (Count)
system.cpu.commitStats0.committedInstType::SimdExt            0      0.00%    100.00% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdFloatExt            0      0.00%    100.00% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdConfig            0      0.00%    100.00% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::total     37360232                       # Class of committed instruction. (Count)
system.cpu.commitStats0.committedControl::IsControl      3414863                       # Class of control type instructions committed (Count)
system.cpu.commitStats0.committedControl::IsDirectControl      2712157                       # Class of control type instructions committed (Count)
system.cpu.commitStats0.committedControl::IsIndirectControl       702706                       # Class of control type instructions committed (Count)
system.cpu.commitStats0.committedControl::IsCondControl      2009361                       # Class of control type instructions committed (Count)
system.cpu.commitStats0.committedControl::IsUncondControl      1405502                       # Class of control type instructions committed (Count)
system.cpu.commitStats0.committedControl::IsCall       702175                       # Class of control type instructions committed (Count)
system.cpu.commitStats0.committedControl::IsReturn       702175                       # Class of control type instructions committed (Count)
system.cpu.decode.idleCycles                  5251029                       # Number of cycles decode is idle (Cycle)
system.cpu.decode.blockedCycles               2824469                       # Number of cycles decode is blocked (Cycle)
system.cpu.decode.runCycles                   5024546                       # Number of cycles decode is running (Cycle)
system.cpu.decode.unblockCycles                548760                       # Number of cycles decode is unblocking (Cycle)
system.cpu.decode.squashCycles                   2101                       # Number of cycles decode is squashing (Cycle)
system.cpu.decode.branchResolved              1309112                       # Number of times decode resolved a branch (Count)
system.cpu.decode.branchMispred                   282                       # Number of times decode detected a branch misprediction (Count)
system.cpu.decode.decodedInsts               37469232                       # Number of instructions handled by decode (Count)
system.cpu.decode.squashedInsts                  1420                       # Number of squashed instructions handled by decode (Count)
system.cpu.executeStats0.numInsts            37421307                       # Number of executed instructions (Count)
system.cpu.executeStats0.numNop                     0                       # Number of nop insts executed (Count)
system.cpu.executeStats0.numBranches          3418979                       # Number of branches executed (Count)
system.cpu.executeStats0.numLoadInsts         7137465                       # Number of load instructions executed (Count)
system.cpu.executeStats0.numStoreInsts        3422540                       # Number of stores executed (Count)
system.cpu.executeStats0.instRate            2.730881                       # Inst execution rate ((Count/Cycle))
system.cpu.executeStats0.numCCRegReads       10761744                       # Number of times the CC registers were read (Count)
system.cpu.executeStats0.numCCRegWrites       8653031                       # Number of times the CC registers were written (Count)
system.cpu.executeStats0.numFpRegReads           1283                       # Number of times the floating registers were read (Count)
system.cpu.executeStats0.numFpRegWrites           807                       # Number of times the floating registers were written (Count)
system.cpu.executeStats0.numIntRegReads      42334292                       # Number of times the integer registers were read (Count)
system.cpu.executeStats0.numIntRegWrites     27858205                       # Number of times the integer registers were written (Count)
system.cpu.executeStats0.numMemRefs          10560005                       # Number of memory refs (Count)
system.cpu.executeStats0.numMiscRegReads     16902737                       # Number of times the Misc registers were read (Count)
system.cpu.executeStats0.numMiscRegWrites           81                       # Number of times the Misc registers were written (Count)
system.cpu.executeStats0.numVecAluAccesses            0                       # Number of vector alu accesses (Count)
system.cpu.executeStats0.numDiscardedOps            0                       # Number of ops (including micro ops) which were discarded before commit (Count)
system.cpu.fetch.predictedBranches            2013560                       # Number of branches that fetch has predicted taken (Count)
system.cpu.fetch.cycles                       8081311                       # Number of cycles fetch has run and was not squashing or blocked (Cycle)
system.cpu.fetch.squashCycles                    4760                       # Number of cycles fetch has spent squashing (Cycle)
system.cpu.fetch.miscStallCycles                  199                       # Number of cycles fetch has spent waiting on interrupts, or bad addresses, or out of MSHRs (Cycle)
system.cpu.fetch.pendingTrapStallCycles          1484                       # Number of stall cycles due to pending traps (Cycle)
system.cpu.fetch.cacheLines                   2521602                       # Number of cache lines fetched (Count)
system.cpu.fetch.icacheSquashes                  1065                       # Number of outstanding Icache misses that were squashed (Count)
system.cpu.fetch.nisnDist::samples           13650905                       # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::mean              2.746699                       # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::stdev             3.442125                       # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::underflows               0      0.00%      0.00% # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::0                  7614622     55.78%     55.78% # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::1                   124700      0.91%     56.69% # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::2                   719977      5.27%     61.97% # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::3                   113212      0.83%     62.80% # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::4                   719997      5.27%     68.07% # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::5                   218650      1.60%     69.67% # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::6                   640705      4.69%     74.37% # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::7                   219167      1.61%     75.97% # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::8                  3279875     24.03%    100.00% # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::overflows                0      0.00%    100.00% # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::min_value                0                       # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::max_value                8                       # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::total             13650905                       # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetchStats0.numInsts              19059744                       # Number of instructions fetched (thread level) (Count)
system.cpu.fetchStats0.numOps                       0                       # Number of ops (including micro ops) fetched (thread level) (Count)
system.cpu.fetchStats0.fetchRate             1.390916                       # Number of inst fetches per cycle ((Count/Cycle))
system.cpu.fetchStats0.numBranches            3428116                       # Number of branches fetched (Count)
system.cpu.fetchStats0.branchRate            0.250172                       # Number of branch fetches per cycle (Ratio)
system.cpu.fetchStats0.icacheStallCycles      5565531                       # ICache total stall cycles (Cycle)
system.cpu.fetchStats0.numFetchSuspends             0                       # Number of times Execute suspended instruction fetching (Count)
system.cpu.iew.idleCycles                           0                       # Number of cycles IEW is idle (Cycle)
system.cpu.iew.squashCycles                      2101                       # Number of cycles IEW is squashing (Cycle)
system.cpu.iew.blockCycles                     585215                       # Number of cycles IEW is blocking (Cycle)
system.cpu.iew.unblockCycles                    72209                       # Number of cycles IEW is unblocking (Cycle)
system.cpu.iew.dispatchedInsts               37454650                       # Number of instructions dispatched to IQ (Count)
system.cpu.iew.dispSquashedInsts                  259                       # Number of squashed instructions skipped by dispatch (Count)
system.cpu.iew.dispLoadInsts                  7143750                       # Number of dispatched load instructions (Count)
system.cpu.iew.dispStoreInsts                 3428637                       # Number of dispatched store instructions (Count)
system.cpu.iew.dispNonSpecInsts                  1342                       # Number of dispatched non-speculative instructions (Count)
system.cpu.iew.iqFullEvents                     53616                       # Number of times the IQ has become full, causing a stall (Count)
system.cpu.iew.lsqFullEvents                     4405                       # Number of times the LSQ has become full, causing a stall (Count)
system.cpu.iew.memOrderViolationEvents            892                       # Number of memory order violations (Count)
system.cpu.iew.predictedTakenIncorrect            492                       # Number of branches that were predicted taken incorrectly (Count)
system.cpu.iew.predictedNotTakenIncorrect         1137                       # Number of branches that were predicted not taken incorrectly (Count)
system.cpu.iew.branchMispredicts                 1629                       # Number of branch mispredicts detected at execute (Count)
system.cpu.iew.instsToCommit                 37418151                       # Cumulative count of insts sent to commit (Count)
system.cpu.iew.writebackCount                37417046                       # Cumulative count of insts written-back (Count)
system.cpu.iew.producerInst                  27191314                       # Number of instructions producing a value (Count)
system.cpu.iew.consumerInst                  41080677                       # Number of instructions consuming a value (Count)
system.cpu.iew.wbRate                        2.730570                       # Insts written-back per cycle ((Count/Cycle))
system.cpu.iew.wbFanout                      0.661900                       # Average fanout of values written-back ((Count/Count))
