
---------- Begin Simulation Statistics ----------
simSeconds                                   1.014781                       # Number of seconds simulated (Second)
simTicks                                 1014781204000                       # Number of ticks simulated (Tick)
finalTick                                1014781204000                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                   4237.11                       # Real time elapsed on the host (Second)
hostTickRate                                239498168                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                    9050404                       # Number of bytes of host memory used (Byte)
simInsts                                    658484119                       # Number of instructions simulated (Count)
simOps                                     1506672630                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                   155409                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                     355589                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.clk_domain.clock                          1000                       # Clock period in ticks (Tick)
system.clk_domain.voltage_domain.voltage            1                       # Voltage in Volts (Volt)
system.cpu.numCycles                       1014781205                       # Number of cpu cycles simulated (Cycle)
system.cpu.cpi                               1.541087                       # CPI: cycles per instruction (core level) ((Cycle/Count))
system.cpu.ipc                               0.648893                       # IPC: instructions per cycle (core level) ((Count/Cycle))
system.cpu.numWorkItemsStarted                      0                       # Number of work items this cpu started (Count)
system.cpu.numWorkItemsCompleted                    0                       # Number of work items this cpu completed (Count)
system.cpu.instsAdded                      1999097034                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu.nonSpecInstsAdded                    13833                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu.instsIssued                     1766583623                       # Number of instructions issued (Count)
system.cpu.squashedInstsIssued                 628915                       # Number of squashed instructions issued (Count)
system.cpu.squashedInstsExamined            492438187                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu.squashedOperandsExamined        1151371180                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu.squashedNonSpecRemoved                6990                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu.numIssuedDist::samples          1012022204                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::mean               1.745598                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::stdev              2.197536                       # Number of insts issued each cycle (Count)
system.l2_bus.pktCount_system.cpu.l1i.mem_side_port::system.l2_cache.cpu_side_port        32101                       # Packet count per connected requestor and responder (Count)
system.l2_bus.pktCount::total                   61845                       # Packet count per connected requestor and responder (Count)
system.l2_bus.pktSize_system.cpu.l1d.mem_side_port::system.l2_cache.cpu_side_port       802112                       # Cumulative packet size per connected requestor and responder (Byte)
system.l2_bus.pktSize_system.cpu.l1i.mem_side_port::system.l2_cache.cpu_side_port       684864                       # Cumulative packet size per connected requestor and responder (Byte)
system.l2_bus.pktSize::total                  1486976                       # Cumulative packet size per connected requestor and responder (Byte)
system.l2_bus.snoops                             6564                       # Total snoops (Count)
system.l2_bus.snoopTraffic                      43136                       # Total snoop traffic (Byte)
system.l2_bus.snoopFanout::samples              27225                       # Request fanout histogram (Count)
system.l2_bus.snoopFanout::mean              0.002351                       # Request fanout histogram (Count)
system.l2_bus.snoopFanout::stdev             0.048429                       # Request fanout histogram (Count)
system.l2_bus.snoopFanout::underflows               0      0.00%      0.00% # Request fanout histogram (Count)
system.l2_bus.snoopFanout::0                    27161     99.76%     99.76% # Request fanout histogram (Count)
system.l2_bus.snoopFanout::1                       64      0.24%    100.00% # Request fanout histogram (Count)
system.l2_bus.snoopFanout::2                        0      0.00%    100.00% # Request fanout histogram (Count)
system.l2_bus.snoopFanout::overflows                0      0.00%    100.00% # Request fanout histogram (Count)
system.l2_bus.snoopFanout::min_value                0                       # Request fanout histogram (Count)
system.l2_bus.snoopFanout::max_value                1                       # Request fanout histogram (Count)
system.l2_bus.snoopFanout::total                27225                       # Request fanout histogram (Count)
system.l2_bus.power_state.pwrStateResidencyTicks::UNDEFINED    191628000                       # Cumulative time (in ticks) in various power states (Tick)
system.l2_bus.reqLayer0.occupancy            48537024                       # Layer occupancy (ticks) (Tick)
system.l2_bus.reqLayer0.utilization               0.3                       # Layer utilization (Ratio)
system.l2_bus.respLayer0.occupancy           30678064                       # Layer occupancy (ticks) (Tick)
system.l2_bus.respLayer0.utilization              0.2                       # Layer utilization (Ratio)
system.l2_bus.respLayer1.occupancy           32432673                       # Layer occupancy (ticks) (Tick)
system.l2_bus.respLayer1.utilization              0.2                       # Layer utilization (Ratio)
system.l2_bus.snoop_filter.totRequests          41336                       # Total number of requests made to the snoop filter. (Count)
system.l2_bus.snoop_filter.hitSingleRequests        20670                       # Number of requests hitting in the snoop filter with a single holder of the requested data. (Count)
system.l2_bus.snoop_filter.hitMultiRequests           55                       # Number of requests hitting in the snoop filter with multiple (>1) holders of the requested data. (Count)
system.l2_bus.snoop_filter.totSnoops               12                       # Total number of snoops made to the snoop filter. (Count)
system.l2_bus.snoop_filter.hitSingleSnoops           12                       # Number of snoops hitting in the snoop filter with a single holder of the requested data. (Count)
system.l2_bus.snoop_filter.hitMultiSnoops            0                       # Number of snoops hitting in the snoop filter with multiple (>1) holders of the requested data. (Count)
system.l2_cache.demandHits::cpu.inst             2646                       # number of demand (read+write) hits (Count)
system.l2_cache.demandHits::cpu.data             5588                       # number of demand (read+write) hits (Count)
system.l2_cache.demandHits::cpu.l1i.prefetcher         5818                       # number of demand (read+write) hits (Count)
system.l2_cache.demandHits::total               14052                       # number of demand (read+write) hits (Count)
system.l2_cache.overallHits::cpu.inst            2646                       # number of overall hits (Count)
system.l2_cache.overallHits::cpu.data            5588                       # number of overall hits (Count)
system.l2_cache.overallHits::cpu.l1i.prefetcher         5818                       # number of overall hits (Count)
system.l2_cache.overallHits::total              14052                       # number of overall hits (Count)
system.l2_cache.demandMisses::cpu.inst            455                       # number of demand (read+write) misses (Count)
system.l2_cache.demandMisses::cpu.data           4326                       # number of demand (read+write) misses (Count)
system.l2_cache.demandMisses::cpu.l1i.prefetcher         1778                       # number of demand (read+write) misses (Count)
system.l2_cache.demandMisses::total              6559                       # number of demand (read+write) misses (Count)
system.l2_cache.overallMisses::cpu.inst           455                       # number of overall misses (Count)
system.l2_cache.overallMisses::cpu.data          4326                       # number of overall misses (Count)
system.l2_cache.overallMisses::cpu.l1i.prefetcher         1778                       # number of overall misses (Count)
system.l2_cache.overallMisses::total             6559                       # number of overall misses (Count)
system.l2_cache.demandMissLatency::cpu.inst     38258992                       # number of demand (read+write) miss ticks (Tick)
system.l2_cache.demandMissLatency::cpu.data    302074971                       # number of demand (read+write) miss ticks (Tick)
system.l2_cache.demandMissLatency::cpu.l1i.prefetcher    145962211                       # number of demand (read+write) miss ticks (Tick)
system.l2_cache.demandMissLatency::total    486296174                       # number of demand (read+write) miss ticks (Tick)
system.l2_cache.overallMissLatency::cpu.inst     38258992                       # number of overall miss ticks (Tick)
system.l2_cache.overallMissLatency::cpu.data    302074971                       # number of overall miss ticks (Tick)
system.l2_cache.overallMissLatency::cpu.l1i.prefetcher    145962211                       # number of overall miss ticks (Tick)
system.l2_cache.overallMissLatency::total    486296174                       # number of overall miss ticks (Tick)
system.l2_cache.demandAccesses::cpu.inst         3101                       # number of demand (read+write) accesses (Count)
system.l2_cache.demandAccesses::cpu.data         9914                       # number of demand (read+write) accesses (Count)
system.l2_cache.demandAccesses::cpu.l1i.prefetcher         7596                       # number of demand (read+write) accesses (Count)
system.l2_cache.demandAccesses::total           20611                       # number of demand (read+write) accesses (Count)
system.l2_cache.overallAccesses::cpu.inst         3101                       # number of overall (read+write) accesses (Count)
system.l2_cache.overallAccesses::cpu.data         9914                       # number of overall (read+write) accesses (Count)
system.l2_cache.overallAccesses::cpu.l1i.prefetcher         7596                       # number of overall (read+write) accesses (Count)
system.l2_cache.overallAccesses::total          20611                       # number of overall (read+write) accesses (Count)
system.l2_cache.demandMissRate::cpu.inst     0.146727                       # miss rate for demand accesses (Ratio)
system.l2_cache.demandMissRate::cpu.data     0.436353                       # miss rate for demand accesses (Ratio)
system.l2_cache.demandMissRate::cpu.l1i.prefetcher     0.234071                       # miss rate for demand accesses (Ratio)
system.l2_cache.demandMissRate::total        0.318228                       # miss rate for demand accesses (Ratio)
system.l2_cache.overallMissRate::cpu.inst     0.146727                       # miss rate for overall accesses (Ratio)
system.l2_cache.overallMissRate::cpu.data     0.436353                       # miss rate for overall accesses (Ratio)
system.l2_cache.overallMissRate::cpu.l1i.prefetcher     0.234071                       # miss rate for overall accesses (Ratio)
system.l2_cache.overallMissRate::total       0.318228                       # miss rate for overall accesses (Ratio)
system.l2_cache.demandAvgMissLatency::cpu.inst 84085.696703                       # average overall miss latency in ticks ((Tick/Count))
system.l2_cache.demandAvgMissLatency::cpu.data 69827.778779                       # average overall miss latency in ticks ((Tick/Count))
system.l2_cache.demandAvgMissLatency::cpu.l1i.prefetcher 82093.482002                       # average overall miss latency in ticks ((Tick/Count))
system.l2_cache.demandAvgMissLatency::total 74141.816435                       # average overall miss latency in ticks ((Tick/Count))
system.l2_cache.overallAvgMissLatency::cpu.inst 84085.696703                       # average overall miss latency ((Tick/Count))
system.l2_cache.overallAvgMissLatency::cpu.data 69827.778779                       # average overall miss latency ((Tick/Count))
system.l2_cache.overallAvgMissLatency::cpu.l1i.prefetcher 82093.482002                       # average overall miss latency ((Tick/Count))
system.l2_cache.overallAvgMissLatency::total 74141.816435                       # average overall miss latency ((Tick/Count))
system.l2_cache.blockedCycles::no_mshrs          2072                       # number of cycles access was blocked (Cycle)
system.l2_cache.blockedCycles::no_targets            0                       # number of cycles access was blocked (Cycle)
system.l2_cache.blockedCauses::no_mshrs           134                       # number of times access was blocked (Count)
system.l2_cache.blockedCauses::no_targets            0                       # number of times access was blocked (Count)
system.l2_cache.avgBlocked::no_mshrs        15.462687                       # average number of cycles each access was blocked ((Cycle/Count))
system.l2_cache.avgBlocked::no_targets            nan                       # average number of cycles each access was blocked ((Cycle/Count))
